"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"4007","chr3L",22135961,22136435,475,"*","suvar1_peak_5546",114,".",2.52863,13.3597,11.4458,189,"3L",22136130,22136536,"suvar2_peak_5756",30,".",1.75501,4.54407,3.03421,99,305,"Promoter",3,22136090,22242792,106703,1,"FBgn0037153","FBtr0301492",0,"40453","olf413","olf413"
"4008","chr3L",22266511,22266909,399,"*","suvar1_peak_5549",149,".",2.89995,17.0377,14.9979,225,"3L",22266248,22266876,"suvar2_peak_5758",89,".",2.34718,10.7806,8.90179,439,366,"Promoter",3,22265806,22266679,874,2,"FBgn0037156","FBtr0078511",0,"40458","CG11523","uncharacterized protein"
"4009","chr3L",22267187,22267771,585,"*","suvar1_peak_5550",194,".",2.69786,21.651,19.477,369,"3L",22267292,22267770,"suvar2_peak_5759",110,".",2.28603,13.0592,11.09,291,478,"Promoter",3,22267382,22273298,5917,1,"FBgn0004179","FBtr0344983",0,"40459","Csp","Cysteine string protein"
"4010","chr3L",22268013,22268637,625,"*","suvar1_peak_5551",82,".",2.37667,10.0324,8.25197,134,"3L",22267942,22268907,"suvar2_peak_5760",102,".",2.4931,12.2051,10.2678,153,625,"Promoter",3,22267568,22273745,6178,1,"FBgn0004179","FBtr0334747",445,"40459","Csp","Cysteine string protein"
"4011","chr3L",22274017,22274401,385,"*","suvar1_peak_5553",97,".",2.48528,11.5439,9.70066,120,"3L",22273981,22274378,"suvar2_peak_5762",93,".",2.50073,11.2756,9.37532,133,362,"Promoter",3,22273985,22284335,10351,1,"FBgn0025702","FBtr0306595",32,"40461","Srpk79D","Serine-arginine protein kinase at 79D"
"4012","chr3L",22275766,22277330,1565,"*","suvar1_peak_5554",399,".",5.0387,42.5954,39.9861,673,"3L",22275986,22277285,"suvar2_peak_5763",193,".",3.17271,21.5254,19.3002,462,1299,"Promoter",3,22277364,22284335,6972,1,"FBgn0025702","FBtr0078496",-34,"40461","Srpk79D","Serine-arginine protein kinase at 79D"
"4013","chr3L",22277403,22277920,518,"*","suvar1_peak_5555",33,".",1.88869,4.90016,3.38754,134,"3L",22277363,22278311,"suvar2_peak_5764",114,".",2.8109,13.3988,11.4153,189,518,"Promoter",3,22277713,22283423,5711,1,"FBgn0025702","FBtr0306594",0,"40461","Srpk79D","Serine-arginine protein kinase at 79D"
"4014","chr3L",22287185,22288248,1064,"*","suvar1_peak_5556",76,".",2.04386,9.4069,7.6538,966,"3L",22287093,22288174,"suvar2_peak_5765",140,".",2.69155,16.1412,14.0647,875,990,"Promoter",3,22284354,22288195,3842,2,"FBgn0011771","FBtr0078510",0,"40462","Hem","HEM-protein"
"4015","chr3L",22288508,22288990,483,"*","suvar1_peak_5557",190,".",2.85034,21.2145,19.0518,171,"3L",22288511,22289401,"suvar2_peak_5766",133,".",2.70905,15.4005,13.3473,172,479,"Promoter",3,22288665,22292810,4146,1,"FBgn0027086","FBtr0078498",0,"45785","IleRS","Isoleucyl-tRNA synthetase"
"4016","chr3L",22346426,22347079,654,"*","suvar1_peak_5558",166,".",2.89476,18.7473,16.6556,370,"3L",22346480,22347301,"suvar2_peak_5770",178,".",3.06978,19.9873,17.8005,249,599,"Intron (FBtr0078509/FBgn0004449, intron 1 of 8)",3,22345383,22346236,854,1,"FBgn0267625","FBtr0347075",1043,"26067290","lncRNA:CR45963","long non-coding RNA:CR45963"
"4017","chr3L",22407402,22408466,1065,"*","suvar1_peak_5559",381,".",3.64303,40.752,38.1724,762,"3L",22407310,22408467,"suvar2_peak_5772",168,".",3.05878,19.0606,16.8991,270,1065,"Promoter",3,22293044,22407863,114820,2,"FBgn0004449","FBtr0078509",0,"40464","Ten-m","Tenascin major"
"4018","chr3L",22455880,22456521,642,"*","suvar1_peak_5560",1561,".",11.742,160.27,156.19,248,"3L",22455860,22456591,"suvar2_peak_5775",1216,".",8.68615,125.204,121.632,240,642,"Exon (FBtr0078503/FBgn0037162, exon 1 of 1)",3,22454373,22455989,1617,1,"FBgn0037162","FBtr0078503",1507,"40467","CG11449","uncharacterized protein"
"4019","chr3L",22462808,22464116,1309,"*","suvar1_peak_5561",123,".",2.68673,14.2665,12.3207,796,"3L",22462864,22464059,"suvar2_peak_5781",234,".",3.81052,25.7826,23.4601,697,1195,"Distal Intergenic",3,22465619,22468076,2458,1,"FBgn0037164","FBtr0345586",-1503,"40469","CG11438","uncharacterized protein"
"4020","chr3L",22470385,22471712,1328,"*","suvar1_peak_5562",71,".",2.20786,8.90043,7.16948,154,"3L",22470434,22471614,"suvar2_peak_5783",102,".",2.71323,12.2214,10.2831,939,1180,"Promoter",3,22470556,22473509,2954,1,"FBgn0037166","FBtr0078506",0,"40471","CG11426","uncharacterized protein"
"4021","chr3L",22474089,22474374,286,"*","suvar1_peak_5563",60,".",2.1186,7.67325,6.00073,129,"3L",22474040,22474335,"suvar2_peak_5786",95,".",2.60297,11.4314,9.52429,135,247,"Promoter",3,22473952,22474431,480,2,"FBgn0266931","FBtr0345824",57,"19835382","lncRNA:CR45382","long non-coding RNA:CR45382"
"4022","chr3L",22474605,22475053,449,"*","suvar1_peak_5564",45,".",2.08502,6.13022,4.54085,155,"3L",22474765,22475268,"suvar2_peak_5787",125,".",2.93658,14.5775,12.5533,281,288,"Promoter",3,22474795,22475792,998,1,"FBgn0037167","FBtr0078507",0,"40472","CG11425","uncharacterized protein"
"4023","chr3L",22497553,22497996,444,"*","suvar1_peak_5565",160,".",3.34066,18.1044,16.0326,240,"3L",22497626,22497985,"suvar2_peak_5790",84,".",2.44309,10.2636,8.40802,161,359,"Promoter",3,22498310,22498839,530,1,"FBgn0266980","FBtr0345880",-314,"19835302","lncRNA:CR45431","long non-coding RNA:CR45431"
"4024","chr3L",22572077,22572863,787,"*","suvar1_peak_5566",908,".",6.3192,94.1363,90.8857,473,"3L",22572116,22572796,"suvar2_peak_5791",508,".",4.55016,53.6267,50.8542,447,680,"Promoter",3,22570364,22572033,1670,2,"FBgn0286028","FBtr0473374",-44,"39877390","lncRNA:CR46348","long non-coding RNA:CR46348"
"4025","chr3L",22634121,22634450,330,"*","suvar1_peak_5567",263,".",3.66166,28.6895,26.3396,171,"3L",22634135,22634419,"suvar2_peak_5793",102,".",2.48967,12.1656,10.2297,186,284,"Intron (FBtr0474122/FBgn0037171, intron 1 of 4)",3,22573114,22637916,64803,2,"FBgn0037171","FBtr0474122",3466,"40476","CG14459","uncharacterized protein"
"4026","chr3L",22680995,22681267,273,"*","suvar1_peak_5568",139,".",3.19514,15.9286,13.9248,117,"3L",22680913,22681253,"suvar2_peak_5794",292,".",4.30299,31.726,29.2867,168,259,"Distal Intergenic",3,22686360,22687087,728,2,"FBgn0037175","FBtr0331777",5820,"40480","CG14455","uncharacterized protein"
"4027","chr3L",22717052,22718411,1360,"*","suvar1_peak_5569",136,".",2.6633,15.6433,13.649,202,"3L",22716882,22718240,"suvar2_peak_5795",178,".",3.04546,20.0519,17.8641,210,1189,"Promoter",3,22714313,22717577,3265,2,"FBgn0037182","FBtr0078539",0,"40487","ArfGAP3","ADP-ribosylation factor GTPase activating protein 3"
"4028","chr3L",22727399,22728412,1014,"*","suvar1_peak_5570",185,".",2.85118,20.7045,18.5567,519,"3L",22727459,22728492,"suvar2_peak_5797",141,".",2.79644,16.1984,14.1209,612,953,"Promoter",3,22726234,22727789,1556,2,"FBgn0037184","FBtr0078537",0,"40490","CG14450","uncharacterized protein"
"4029","chr3L",22738152,22739334,1183,"*","suvar1_peak_5571",56,".",2.11766,7.33255,5.67692,169,"3L",22738591,22739751,"suvar2_peak_5801",62,".",2.20664,8.01974,6.2758,156,743,"Promoter",3,22732013,22738420,6408,2,"FBgn0037186","FBtr0347061",0,"40492","CG11241","uncharacterized protein"
"4030","chr3L",22741226,22742123,898,"*","suvar1_peak_5572",257,".",3.29255,28.0789,25.7435,627,"3L",22741160,22742692,"suvar2_peak_5803",217,".",3.20931,23.9901,21.7069,540,898,"Promoter",3,22738602,22741388,2787,2,"FBgn0010830","FBtr0078535",0,"46158","l(3)04053","lethal (3) 04053"
"4031","chr3L",22749167,22749434,268,"*","suvar1_peak_5573",127,".",2.80921,14.7522,12.7882,148,"3L",22749182,22749621,"suvar2_peak_5804",78,".",2.25069,9.63504,7.80685,87,252,"Promoter",3,22749444,22787631,38188,1,"FBgn0052451","FBtr0078533",-10,"40495","SPoCk","Secretory Pathway Calcium atpase"
"4032","chr3L",22750055,22750605,551,"*","suvar1_peak_5574",87,".",2.6568,10.5788,8.77489,319,"3L",22749996,22750526,"suvar2_peak_5805",78,".",2.53275,9.68268,7.85337,225,472,"Promoter",3,22749444,22787631,38188,1,"FBgn0052451","FBtr0078533",611,"40495","SPoCk","Secretory Pathway Calcium atpase"
"4033","chr3L",22772800,22773081,282,"*","suvar1_peak_5575",50,".",2.04414,6.65198,5.03242,189,"3L",22772668,22773133,"suvar2_peak_5807",60,".",2.24646,7.81257,6.07927,308,282,"Promoter",3,22773536,22785235,11700,1,"FBgn0052451","FBtr0078531",-455,"40495","SPoCk","Secretory Pathway Calcium atpase"
"4034","chr3L",22773823,22774331,509,"*","suvar1_peak_5576",35,".",1.80624,5.0859,3.56155,263,"3L",22773626,22774361,"suvar2_peak_5808",155,".",3.12507,17.642,15.5202,451,509,"Promoter",3,22774037,22785235,11199,1,"FBgn0052451","FBtr0302134",0,"40495","SPoCk","Secretory Pathway Calcium atpase"
"4035","chr3L",22822820,22824071,1252,"*","suvar1_peak_5578",293,".",3.89397,31.7449,29.3312,1026,"3L",22822831,22824992,"suvar2_peak_5812",247,".",3.19549,27.0684,24.7179,1086,1240,"Promoter",3,22789233,22824835,35603,2,"FBgn0027339","FBtr0304985",764,"43924","jim","jim"
"4036","chr3L",22824251,22824912,662,"*","suvar1_peak_5579",204,".",3.18512,22.6534,20.4519,309,"3L",22822831,22824992,"suvar2_peak_5812",247,".",3.19549,27.0684,24.7179,1086,662,"Promoter",3,22789233,22824835,35603,2,"FBgn0027339","FBtr0304985",0,"43924","jim","jim"
"4037","chr3L",22833855,22834133,279,"*","suvar1_peak_5580",37,".",1.95044,5.31465,3.77338,171,"3L",22833899,22834167,"suvar2_peak_5816",36,".",1.8454,5.22005,3.65487,167,234,"Promoter",3,22795977,22833388,37412,2,"FBgn0027339","FBtr0333213",-467,"43924","jim","jim"
"4038","chr3L",22834366,22835125,760,"*","suvar1_peak_5581",70,".",2.26471,8.77486,7.04904,664,"3L",22834399,22835179,"suvar2_peak_5817",64,".",2.06494,8.18992,6.43797,182,726,"Promoter",3,22789233,22835194,45962,2,"FBgn0027339","FBtr0078582",69,"43924","jim","jim"
"4039","chr3L",22836014,22839825,3812,"*","suvar1_peak_5582",339,".",4.03712,36.435,33.9285,547,"3L",22835974,22842049,"suvar2_peak_5818",805,".",6.37727,83.7138,80.5761,1612,3812,"Promoter",3,22837068,22838170,1103,1,"FBgn0037195","FBtr0078546",0,"40501","CG11226","uncharacterized protein"
"4040","chr3L",22846816,22848436,1621,"*","suvar1_peak_5587",270,".",4.1019,29.372,27.0075,1042,"3L",22846529,22847556,"suvar2_peak_5820",175,".",3.35474,19.761,17.5823,283,741,"Promoter",3,22847725,22847796,72,2,"FBgn0052460","FBtr0078580",0,"3772537","tRNA:Glu-CTC-2-3","transfer RNA:Glutamic acid-CTC 2-3"
"4041","chr3L",22846816,22848436,1621,"*","suvar1_peak_5587",270,".",4.1019,29.372,27.0075,1042,"3L",22847711,22848393,"suvar2_peak_5821",220,".",3.6764,24.2958,22.0058,403,682,"Promoter",3,22847725,22847796,72,2,"FBgn0052460","FBtr0078580",0,"3772537","tRNA:Glu-CTC-2-3","transfer RNA:Glutamic acid-CTC 2-3"
"4042","chr3L",22864256,22865846,1591,"*","suvar1_peak_5589",185,".",2.96639,20.6595,18.5128,761,"3L",22863576,22865132,"suvar2_peak_5826",949,".",6.70613,98.2613,94.9615,228,877,"Promoter",3,22864600,22867535,2936,1,"FBgn0053170","FBtr0299877",0,"326267","CG33170","uncharacterized protein"
"4043","chr3L",22864256,22865846,1591,"*","suvar1_peak_5589",185,".",2.96639,20.6595,18.5128,761,"3L",22865218,22865947,"suvar2_peak_5827",100,".",2.53563,11.9634,10.0368,310,628,"Promoter",3,22864600,22867535,2936,1,"FBgn0053170","FBtr0299877",0,"326267","CG33170","uncharacterized protein"
"4044","chr3L",22867749,22868400,652,"*","suvar1_peak_5590",132,".",2.62149,15.2049,13.225,322,"3L",22867298,22868301,"suvar2_peak_5828",77,".",2.08242,9.54883,7.72887,709,553,"Promoter",3,22867175,22868243,1069,2,"FBgn0037199","FBtr0347060",0,"40505","EMC4","ER membrane protein complex subunit 4"
"4045","chr3L",22868871,22871002,2132,"*","suvar1_peak_5591",309,".",4.14969,33.3499,30.9032,1432,"3L",22868846,22871107,"suvar2_peak_5829",400,".",4.29059,42.6343,40.0136,1899,2132,"Promoter",3,22869545,22869622,78,2,"FBgn0020518","FBtr0078576",0,"3771811","snoRNA:Me28S-G764","ncRNA"
"4046","chr3L",22871256,22872851,1596,"*","suvar1_peak_5592",295,".",3.30671,31.9306,29.5122,738,"3L",22871159,22873713,"suvar2_peak_5830",210,".",3.14003,23.2692,21.0013,325,1596,"Promoter",3,22868380,22872052,3673,2,"FBgn0010348","FBtr0299906",0,"40506","Arf1","ADP ribosylation factor 1"
"4047","chr3L",22874198,22874551,354,"*","suvar1_peak_5593",42,".",1.96955,5.85606,4.28281,213,"3L",22874272,22874535,"suvar2_peak_5831",20,".",1.68162,3.47107,2.06251,191,263,"Promoter",3,22872380,22873723,1344,2,"FBgn0267630","FBtr0347085",-475,"26067295","asRNA:CR45968","antisense RNA:CR45968"
"4048","chr3L",22876859,22880198,3340,"*","suvar1_peak_5594",420,".",4.11252,44.7037,42.0601,1945,"3L",22876534,22881323,"suvar2_peak_5833",425,".",4.44,45.2571,42.5983,3040,3340,"Promoter",3,22879089,22880963,1875,1,"FBgn0037202","FBtr0078554",0,"40509","Ssl1","Suppressor of stem-loop mutation"
"4049","chr3L",22881957,22882810,854,"*","suvar1_peak_5596",47,".",1.98104,6.34827,4.7468,162,"3L",22881895,22882795,"suvar2_peak_5834",35,".",1.75876,5.05723,3.50376,231,839,"Promoter",3,22881045,22893821,12777,1,"FBgn0037203","FBtr0078555",912,"40510","slif","slimfast"
"4050","chr3L",22886308,22886741,434,"*","suvar1_peak_5597",65,".",2.40682,8.26954,6.56837,297,"3L",22886362,22886757,"suvar2_peak_5836",73,".",2.41909,9.14903,7.34648,152,379,"Intron (FBtr0078555/FBgn0037203, intron 1 of 2)",3,22885175,22893821,8647,1,"FBgn0037203","FBtr0078556",1133,"40510","slif","slimfast"
"4051","chr3L",22889336,22889603,268,"*","suvar1_peak_5598",35,".",1.96656,5.1237,3.59707,55,"3L",22889253,22889633,"suvar2_peak_5838",75,".",2.3959,9.34016,7.5288,174,268,"Promoter",3,22889263,22893821,4559,1,"FBgn0037203","FBtr0078557",73,"40510","slif","slimfast"
"4052","chr3L",22889953,22890396,444,"*","suvar1_peak_5599",36,".",1.95197,5.15781,3.62786,155,"3L",22890010,22890320,"suvar2_peak_5839",70,".",2.28268,8.86537,7.07731,134,310,"Promoter",3,22889263,22893821,4559,1,"FBgn0037203","FBtr0078557",690,"40510","slif","slimfast"
"4053","chr3L",22894443,22895328,886,"*","suvar1_peak_5601",2283,".",14.8332,234.298,228.383,567,"3L",22894435,22895340,"suvar2_peak_5840",2217,".",13.6603,226.909,221.75,558,886,"Promoter",3,22896127,22896619,493,1,"FBgn0265899","FBtr0342774",-799,"19835441","lncRNA:CR44688","long non-coding RNA:CR44688"
"4054","chr3L",22909371,22909861,491,"*","suvar1_peak_5603",73,".",2.49988,9.07209,7.33251,346,"3L",22908946,22909870,"suvar2_peak_5842",89,".",2.61493,10.8644,8.98274,667,491,"Promoter",3,22909318,22909687,370,1,"FBgn0267221","FBtr0346394",53,"19835951","lncRNA:CR45661","long non-coding RNA:CR45661"
"4055","chr3L",22911179,22911859,681,"*","suvar1_peak_5605",171,".",3.49308,19.2755,17.1686,483,"3L",22910193,22912304,"suvar2_peak_5843",223,".",3.9029,24.6088,22.3124,1484,681,"Promoter",3,22910833,22914758,3926,1,"FBgn0037206","FBtr0331397",346,"40513","CG12768","uncharacterized protein"
"4056","chr3L",22937318,22937604,287,"*","suvar1_peak_5606",46,".",2.22755,6.23099,4.63584,169,"3L",22937081,22937625,"suvar2_peak_5850",72,".",2.53396,9.08334,7.28455,340,287,"Distal Intergenic",3,22945116,22945207,92,1,"FBgn0283638","FBtr0445495",-7512,"30522428","mir-9388","mir-9388 stem loop"
"4057","chr3L",22943171,22943494,324,"*","suvar1_peak_5607",64,".",2.46649,8.17218,6.47598,98,"3L",22943145,22943903,"suvar2_peak_5851",56,".",2.18142,7.34622,5.63922,629,324,"Distal Intergenic",3,22945116,22945207,92,1,"FBgn0283638","FBtr0445495",-1622,"30522428","mir-9388","mir-9388 stem loop"
"4058","chr3L",22944821,22945363,543,"*","suvar1_peak_5608",26,".",1.80261,4.08069,2.62963,180,"3L",22945197,22945460,"suvar2_peak_5852",59,".",2.27519,7.67673,5.95118,188,166,"Promoter",3,22945116,22945207,92,1,"FBgn0283638","FBtr0445495",0,"30522428","mir-9388","mir-9388 stem loop"
"4059","chr3L",22947770,22948627,858,"*","suvar1_peak_5611",146,".",3.00996,16.6431,14.6169,735,"3L",22947158,22948741,"suvar2_peak_5854",198,".",3.14329,22.1386,19.8984,1197,858,"Intron (FBtr0078561/FBgn0037207, intron 2 of 2)",3,22945995,22952248,6254,1,"FBgn0037207","FBtr0078563",1775,"40514","Mes2","Mesoderm-expressed 2"
"4060","chr3L",22948931,22949794,864,"*","suvar1_peak_5612",138,".",2.73664,15.8117,13.8122,161,"3L",22948793,22949885,"suvar2_peak_5855",165,".",2.90768,18.7473,16.5954,930,864,"Intron (FBtr0078561/FBgn0037207, intron 2 of 2)",3,22945995,22952248,6254,1,"FBgn0037207","FBtr0078563",2936,"40514","Mes2","Mesoderm-expressed 2"
"4061","chr3L",22960581,22961451,871,"*","suvar1_peak_5613",63,".",2.26661,8.00651,6.31922,608,"3L",22960535,22961536,"suvar2_peak_5857",94,".",2.64709,11.3058,9.40453,462,871,"Promoter",3,22960930,22961668,739,1,"FBgn0267322","FBtr0346604",0,"19835268","lncRNA:CR45758","long non-coding RNA:CR45758"
"4062","chr3L",22967354,22967706,353,"*","suvar1_peak_5615",50,".",2.16813,6.63048,5.01308,186,"3L",22967396,22967686,"suvar2_peak_5859",43,".",2.14862,5.96881,4.34842,149,290,"Distal Intergenic",3,22960930,22961668,739,1,"FBgn0267322","FBtr0346604",6424,"19835268","lncRNA:CR45758","long non-coding RNA:CR45758"
"4063","chr3L",22982117,22982502,386,"*","suvar1_peak_5616",503,".",5.59745,53.1582,50.3857,180,"3L",22982164,22982464,"suvar2_peak_5861",162,".",3.01592,18.416,16.2734,129,300,"Distal Intergenic",3,22987642,22988262,621,1,"FBgn0052457","FBtr0300619",-5140,"318040","CG32457","uncharacterized protein"
"4064","chr3L",23048957,23049358,402,"*","suvar1_peak_5618",65,".",2.30733,8.29026,6.58826,195,"3L",23048915,23049270,"suvar2_peak_5864",19,".",1.59607,3.31212,1.92176,252,314,"Distal Intergenic",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",46113,"43864","RpL10","Ribosomal protein L10"
"4065","chr3L",23082207,23082639,433,"*","suvar1_peak_5620",238,".",3.70787,26.115,23.8259,201,"3L",23082231,23083144,"suvar2_peak_5867",359,".",4.48399,38.5277,35.9708,229,408,"Distal Intergenic",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",12832,"43864","RpL10","Ribosomal protein L10"
"4066","chr3L",23087763,23088339,577,"*","suvar1_peak_5621",121,".",2.9142,14.0913,12.1502,259,"3L",23087757,23089297,"suvar2_peak_5868",405,".",5.22149,43.16,40.5324,341,577,"Distal Intergenic",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",7132,"43864","RpL10","Ribosomal protein L10"
"4067","chr3L",23088580,23089159,580,"*","suvar1_peak_5622",61,".",2.40047,7.79628,6.11782,182,"3L",23087757,23089297,"suvar2_peak_5868",405,".",5.22149,43.16,40.5324,341,580,"Distal Intergenic",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",6312,"43864","RpL10","Ribosomal protein L10"
"4068","chr3L",23090532,23093279,2748,"*","suvar1_peak_5623",269,".",3.71068,29.2732,26.9103,2347,"3L",23090528,23096610,"suvar2_peak_5869",807,".",5.51142,83.933,80.7937,4574,2748,"3' UTR",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",2192,"43864","RpL10","Ribosomal protein L10"
"4069","chr3L",23093547,23096442,2896,"*","suvar1_peak_5624",786,".",5.61756,81.7567,78.6364,1662,"3L",23090528,23096610,"suvar2_peak_5869",807,".",5.51142,83.933,80.7937,4574,2896,"Promoter",3,23093190,23095471,2282,2,"FBgn0024733","FBtr0333910",0,"43864","RpL10","Ribosomal protein L10"
"4070","chr3L",23097492,23097722,231,"*","suvar1_peak_5625",33,".",1.8179,4.91293,3.39918,31,"3L",23097409,23097769,"suvar2_peak_5870",110,".",2.66748,13.0111,11.0433,166,231,"Promoter",3,23097629,23103460,5832,1,"FBgn0264492","FBtr0111141",0,"48448","CkIIalpha","casein kinase IIalpha"
"4071","chr3L",23099516,23100116,601,"*","suvar1_peak_5626",278,".",3.32416,30.2583,27.8749,166,"3L",23099490,23100013,"suvar2_peak_5871",156,".",2.71852,17.7842,15.6586,182,498,"Promoter",3,23099640,23103460,3821,1,"FBgn0264492","FBtr0070042",0,"48448","CkIIalpha","casein kinase IIalpha"
"4072","chr3L",23100252,23103284,3033,"*","suvar1_peak_5627",231,".",3.52455,25.3925,23.1208,2037,"3L",23100272,23103339,"suvar2_peak_5872",251,".",3.28724,27.5203,25.1602,2811,3012,"Promoter",3,23101006,23103460,2455,1,"FBgn0264492","FBtr0345139",0,"48448","CkIIalpha","casein kinase IIalpha"
"4073","chr3L",23103546,23103928,383,"*","suvar1_peak_5628",164,".",3.04151,18.5023,16.4188,198,"3L",23103540,23103949,"suvar2_peak_5873",230,".",3.6349,25.3879,23.0723,177,383,"Downstream (<=300bp)",3,23101006,23103460,2455,1,"FBgn0264492","FBtr0345139",2540,"48448","CkIIalpha","casein kinase IIalpha"
"4074","chr3L",23105154,23106215,1062,"*","suvar1_peak_5630",312,".",4.6166,33.6834,31.2286,759,"3L",23104374,23106216,"suvar2_peak_5874",568,".",6.87958,59.725,56.8766,1524,1062,"Distal Intergenic",3,23101006,23103460,2455,1,"FBgn0264492","FBtr0345139",4148,"48448","CkIIalpha","casein kinase IIalpha"
"4075","chr3L",23109832,23110836,1005,"*","suvar1_peak_5631",107,".",2.76614,12.6697,10.7816,201,"3L",23109817,23110952,"suvar2_peak_5875",466,".",6.05983,49.3508,46.6367,257,1005,"Distal Intergenic",3,23101006,23103460,2455,1,"FBgn0264492","FBtr0345139",8826,"48448","CkIIalpha","casein kinase IIalpha"
"4076","chr3L",23111174,23112555,1382,"*","suvar1_peak_5632",208,".",4.16368,23.0694,20.8579,955,"3L",23111007,23112613,"suvar2_peak_5876",393,".",5.26085,41.9309,39.3208,909,1382,"Distal Intergenic",3,23101006,23103460,2455,1,"FBgn0264492","FBtr0345139",10168,"48448","CkIIalpha","casein kinase IIalpha"
